game,team,position,number,name,first,last,minutes,touches,passes,pass accuracy,crosses,cross accuracy,assists,chances,goals,shots,shots on target,shots in box,shots outside box,tackles,tackles won,duels,duels won,clearances,interceptions,yellow,red,fouls won,fouls conceded,shots faced,saves,claimed crosses,clean sheets
I4,HFX Wanderers FC,d,20,Ndzemdzela Langwa,Ndzemdzela,Langwa,90.00,74.00,36.00,0.56,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,5.00,23.00,15.00,1.00,1.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I4,HFX Wanderers FC,d,2,Peter Schaale,Peter,Schaale,90.00,48.00,31.00,0.58,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,1.00,1.00,1.00,8.00,5.00,9.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I4,HFX Wanderers FC,m,15,Scott Firth,Scott,Firth,21.00,8.00,5.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I4,Forge FC,m,1,Alexander Achinioti-Jönsson,Alexander,Achinioti-Jönsson,23.00,21.00,14.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I4,Forge FC,d,16,Bertrand Owundi,Bertrand,Owundi,90.00,60.00,51.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,5.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I4,Forge FC,f,13,Christopher Nanco,Christopher,Nanco,59.00,25.00,8.00,0.88,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I4,Forge FC,d,10,Daniel Krutzen,Daniel,Krutzen,67.00,67.00,54.00,0.80,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,6.00,4.00,2.00,2.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I4,Forge FC,d,22,Dominic Samuel,Dominic,Samuel,90.00,62.00,39.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,8.00,3.00,11.00,2.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I4,Forge FC,m,6,Elimane Cissé,Elimane,Cissé,90.00,71.00,54.00,0.85,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,12.00,4.00,1.00,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I4,Forge FC,f,14,Emery Welshman,Emery,Welshman,90.00,44.00,25.00,0.68,0.00,0.00,0.00,1.00,0.00,2.00,1.00,2.00,0.00,0.00,0.00,11.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I4,Forge FC,m,7,Giuliano Frano,Giuliano,Frano,84.00,58.00,35.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,11.00,7.00,4.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I4,Forge FC,f,30,Kadell Thomas,Kadell,Thomas,90.00,62.00,30.00,0.63,5.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,3.00,3.00,22.00,8.00,0.00,1.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00
I4,Forge FC,d,2,Kwame Awuah,Kwame,Awuah,90.00,98.00,56.00,0.70,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,11.00,5.00,2.00,2.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I4,Forge FC,m,3,Kyle Bekker,Kyle,Bekker,90.00,66.00,51.00,0.73,3.00,0.00,0.00,1.00,0.00,5.00,0.00,1.00,4.00,2.00,2.00,7.00,4.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I4,Forge FC,f,9,Marcel Zajac,Marcel,Zajac,6.00,5.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I4,Forge FC,m,4,Tristan Borges,Tristan,Borges,31.00,26.00,15.00,0.73,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,4.00,3.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I4,Forge FC,g,9,Triston Henry,Triston,Henry,90.00,47.00,35.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,3.00,0.00,0.00
I5,Cavalry FC,d,12,Dean Northover,Dean,Northover,90.00,82.00,39.00,0.67,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,21.00,15.00,1.00,0.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,d,4,Dominick Zator,Dominick,Zator,90.00,73.00,65.00,0.83,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,4.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,f,19,Dominique Malonga,Dominique,Malonga,90.00,50.00,35.00,0.80,0.00,0.00,0.00,0.00,0.00,8.00,4.00,6.00,2.00,0.00,0.00,5.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,m,16,Elijah Adekugbe,Elijah,Adekugbe,90.00,92.00,75.00,0.85,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,11.00,8.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,m,15,Joel Waterman,Joel,Waterman,90.00,94.00,64.00,0.84,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,3.00,2.00,12.00,10.00,2.00,6.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,d,14,Jonathan Wheeldon,Jonathan,Wheeldon,90.00,65.00,55.00,0.82,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,10.00,4.00,3.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,f,9,Jordan Brown,Jordan,Brown,69.00,30.00,14.00,0.71,0.00,0.00,0.00,1.00,1.00,4.00,2.00,3.00,1.00,1.00,1.00,8.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,m,11,José Escalante,José,Escalante,90.00,60.00,25.00,0.68,8.00,0.25,1.00,2.00,0.00,3.00,1.00,3.00,0.00,2.00,0.00,14.00,4.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,m,8,Julian Büscher,Julian,Büscher,67.00,57.00,40.00,0.80,7.00,0.29,0.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,10.00,3.00,0.00,2.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,g,1,Marco Carducci,Marco,Carducci,90.00,23.00,19.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00
I5,Cavalry FC,m,18,Mauro Eustaquio,Mauro,Eustaquio,8.00,7.00,4.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,m,6,Nikolas Ledgerwood,Nikolas,Ledgerwood,82.00,58.00,50.00,0.68,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,6.00,5.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,f,7,Oliver Minatel,Oliver,Minatel,21.00,7.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,5.00,3.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I5,Cavalry FC,m,10,Sergio Camargo,Sergio,Camargo,23.00,20.00,14.00,0.93,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I5,York9 FC,f,7,Austin Ricci,Austin,Ricci,63.00,32.00,15.00,0.47,2.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,11.00,3.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I5,York9 FC,f,17,Cyrus Rollocks,Cyrus,Rollocks,90.00,32.00,12.00,0.50,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,19.00,6.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I5,York9 FC,d,2,Daniel Gogarty,Daniel,Gogarty,90.00,71.00,52.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,3.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I5,York9 FC,d,20,Diyaeddine Abzi,Diyaeddine,Abzi,45.00,37.00,20.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,5.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I5,York9 FC,m,14,Emmanuel Zambazis,Emmanuel,Zambazis,7.00,7.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I5,York9 FC,m,11,Emilio Estevez,Estevez,Emilio,90.00,56.00,34.00,0.82,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,15.00,7.00,0.00,0.00,1.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00
I5,York9 FC,d,5,Justin Springer,Justin,Springer,90.00,61.00,33.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,4.00,9.00,9.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I5,York9 FC,d,13,Luca Gasparotto,Luca,Gasparotto,90.00,42.00,28.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,1.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I5,York9 FC,g,1,Nathan Ingham,Nathan,Ingham,90.00,53.00,31.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,0.00,0.00,0.00,1.00,0.00,8.00,6.00,0.00,0.00
I5,York9 FC,f,22,Rodrigo Gattas,Rodrigo,Gattas,27.00,16.00,13.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I5,York9 FC,m,18,Ryan Telfer,Ryan,Telfer,90.00,75.00,47.00,0.83,4.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,13.00,3.00,1.00,3.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I5,York9 FC,f,12,Simon Karlsson Adjei,Simon,Karlsson Adjei,90.00,30.00,19.00,0.63,0.00,0.00,0.00,1.00,1.00,3.00,2.00,2.00,1.00,2.00,1.00,13.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I5,York9 FC,d,77,Steven Furlano,Steven,Furlano,83.00,53.00,34.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,4.00,3.00,5.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00
I5,York9 FC,m,23,Wataru Murofushi,Wataru,Murofushi,45.00,41.00,33.00,0.76,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,5.00,3.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I6,Valour FC,m,23,Ali Musse,Ali,Musse,32.00,22.00,12.00,0.92,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00,6.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I6,Valour FC,m,8,Diego Gutiérrez,Diego,Gutiérrez,90.00,79.00,50.00,0.78,2.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,10.00,6.00,2.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I6,Valour FC,m,10,Dylan Carreiro,Dylan,Carreiro,82.00,72.00,59.00,0.83,0.00,0.00,0.00,3.00,0.00,3.00,0.00,1.00,2.00,0.00,0.00,8.00,3.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I6,Valour FC,m,7,Dylan Sacramento,Dylan,Sacramento,58.00,46.00,27.00,0.70,3.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,1.00,1.00,12.00,5.00,3.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I6,Valour FC,d,4,Jordan Murrell,Jordan,Murrell,90.00,70.00,58.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,11.00,8.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I6,Valour FC,m,20,Josip Golubar,Josip,Golubar,90.00,61.00,54.00,0.83,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I6,Valour FC,m,5,Louis Béland-Goyette,Louis,Béland-Goyette,90.00,66.00,48.00,0.88,0.00,0.00,0.00,1.00,0.00,3.00,1.00,0.00,3.00,0.00,0.00,16.00,3.00,0.00,3.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I6,Valour FC,d,6,Martín Arguiñarena,Martín,Arguiñarena,90.00,84.00,59.00,0.86,3.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,19.00,12.00,0.00,2.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00
I6,Valour FC,m,9,Michael Petrasso,Michael,Petrasso,90.00,60.00,37.00,0.87,3.00,0.33,0.00,4.00,1.00,3.00,2.00,3.00,0.00,0.00,0.00,10.00,1.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I6,Valour FC,m,14,Nicolás Galvis,Nicolás,Galvis,8.00,10.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I6,Valour FC,d,3,Skylar Thomas,Skylar,Thomas,90.00,64.00,51.00,0.80,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,7.00,4.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I6,Valour FC,f,17,Stephen Hoyle,Stephen,Hoyle,74.00,40.00,19.00,0.84,1.00,0.00,0.00,1.00,0.00,5.00,1.00,3.00,2.00,1.00,1.00,11.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I6,Valour FC,f,16,Tyler Attardo,Tyler,Attardo,16.00,6.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I6,Valour FC,g,1,Tyson Farago,Tyson,Farago,90.00,38.00,23.00,0.70,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,2.00,2.00,0.00
I6,FC Edmonton,m,23,Ajay Khabra,Ajay,Khabra,3.00,7.00,2.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,d,4,Allan Zebie,Allan,Zebie,90.00,51.00,34.00,0.77,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,6.00,3.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,d,55,Amer Didic,Amer,Đidić,90.00,49.00,34.00,0.71,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,2.00,8.00,6.00,8.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,m,20,Bruno Zebie,Bruno,Zebie,1.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,g,1,Connor James,Connor,James,90.00,45.00,32.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,0.00,0.00
I6,FC Edmonton,m,14,James Marcelin,James,Marcelin,90.00,61.00,44.00,0.89,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,2.00,1.00,9.00,4.00,4.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,d,3,Jeannot Esua,Jeannot,Esua,89.00,50.00,22.00,0.64,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,16.00,10.00,1.00,3.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,d,12,Kareem Moses,Kareem,Moses,90.00,50.00,24.00,0.75,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,14.00,10.00,5.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,d,8,Mélé Temguia,Mélé,Temguia,90.00,39.00,24.00,0.67,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,3.00,1.00,11.00,8.00,4.00,4.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,f,45,Oumar Diouck,Oumar,Diouck,25.00,20.00,11.00,0.82,0.00,0.00,0.00,1.00,1.00,2.00,2.00,1.00,1.00,2.00,2.00,7.00,5.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,m,10,Philippe Lincourt-Joseph,Philippe,Lincourt-Joseph,87.00,53.00,39.00,0.82,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,2.00,11.00,7.00,0.00,1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,d,5,Ramón Soria,Ramón,Soria,90.00,74.00,48.00,0.71,4.00,0.25,0.00,2.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,12.00,8.00,0.00,4.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,f,11,Randy Edwini-Bonsu,Randy,Edwini-Bonsu,65.00,24.00,6.00,0.50,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,10.00,4.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I6,FC Edmonton,m,7,Yong-Chan Son,Yong-Chan,Son,90.00,39.00,23.00,0.74,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,15.00,6.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00
I7,Forge FC,m,1,Alexander Achinioti-Jönsson,Alexander,Achinioti-Jönsson,90.00,64.00,50.00,0.92,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,2.00,11.00,8.00,1.00,3.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00
I7,Forge FC,f,23,Anthony Novak,Anthony,Novak,58.00,36.00,18.00,0.44,0.00,0.00,0.00,0.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,17.00,5.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I7,Forge FC,d,16,Bertrand Owundi,Bertrand,Owundi,90.00,50.00,39.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I7,Forge FC,d,10,Daniel Krutzen,Daniel,Krutzen,90.00,91.00,60.00,0.70,4.00,0.75,2.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,17.00,6.00,3.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I7,Forge FC,m,5,David Choinière,David,Choinière,90.00,69.00,44.00,0.91,2.00,0.50,1.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,16.00,5.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00
I7,Forge FC,d,22,Dominic Samuel,Dominic,Samuel,90.00,47.00,38.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,10.00,5.00,3.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I7,Forge FC,m,6,Elimane Cissé,Elimane,Cissé,77.00,52.00,36.00,0.83,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,14.00,10.00,1.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I7,Forge FC,f,14,Emery Welshman,Emery,Welshman,74.00,40.00,24.00,0.71,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,4.00,1.00,17.00,7.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I7,Forge FC,m,7,Giuliano Frano,Giuliano,Frano,90.00,88.00,49.00,0.67,0.00,0.00,0.00,0.00,1.00,2.00,2.00,2.00,0.00,3.00,2.00,15.00,11.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I7,Forge FC,f,30,Kadell Thomas,Kadell,Thomas,32.00,19.00,10.00,0.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,7.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I7,Forge FC,d,16,Klaidi Cela,Klaidi,Cela,13.00,12.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
I7,Forge FC,d,2,Kwame Awuah,Kwame,Awuah,90.00,76.00,55.00,0.84,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,18.00,9.00,1.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I7,Forge FC,f,9,Marcel Zajac,Marcel,Zajac,16.00,6.00,2.00,0.50,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
I7,Forge FC,g,17,Quillan Roberts,Quillan,Roberts,90.00,42.00,30.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,1.00,1.00
I7,Pacific FC,m,21,Ben Fisk,Ben,Fisk,74.00,45.00,33.00,0.79,5.00,0.60,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,7.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I7,Pacific FC,d,4,Blake Smith,Blake,Smith,90.00,79.00,51.00,0.84,5.00,0.20,0.00,0.00,0.00,1.00,0.00,0.00,1.00,4.00,2.00,12.00,6.00,1.00,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I7,Pacific FC,d,20,Emile Legault,Emile,Legault,90.00,87.00,68.00,0.87,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,4.00,3.00,15.00,13.00,1.00,5.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
I7,Pacific FC,f,11,Issey Nakajima-Farran,Issey,Nakajima-Farran,58.00,30.00,14.00,0.79,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,13.00,4.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
I7,Pacific FC,f,15,Jose Hernandez,José,Hernández,32.00,22.00,7.00,0.57,1.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,2.00,1.00,10.00,6.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
I7,Pacific FC,d,7,Kadin Chung,Kadin,Chung,90.00,70.00,42.00,0.81,2.00,0.50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,10.00,8.00,3.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I7,Pacific FC,d,14,Lukas MacNaughton,Lukas,MacNaughton,90.00,85.00,69.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,10.00,5.00,5.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
I7,Pacific FC,g,1,Mark Village,Mark,Village,90.00,33.00,26.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00
I7,Pacific FC,m,17,Matthew Baldisimo,Matthew,Baldisimo,90.00,73.00,45.00,0.80,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,3.00,23.00,13.00,1.00,5.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00
I7,Pacific FC,m,23,Noah Verhoeven,Noah,Verhoeven,90.00,94.00,76.00,0.87,2.00,0.50,0.00,2.00,0.00,1.00,0.00,0.00,1.00,2.00,2.00,10.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
I7,Pacific FC,f,14,Terran Campbell,Terran,Campbell,90.00,39.00,28.00,0.86,1.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,1.00,1.00,1.00,10.00,6.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
